start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,esp,0,1,0,53
2024-05-08,2024-05-14,esp,0,1,0,42
2024-05-15,2024-05-21,esp,0,1,0,37
2024-05-22,2024-05-28,esp,0,1,0,52
2024-05-29,2024-06-04,esp,0,1,0,6
2024-06-05,2024-06-11,esp,0,1,0,49
2024-06-12,2024-06-18,esp,0,1,0,102
2024-06-19,2024-06-25,esp,0,1,0,52
2024-06-26,2024-07-02,esp,0,2,0,83
2024-07-03,2024-07-09,esp,0,1,0,87
2024-07-10,2024-07-16,esp,0,2,0,40.5
2024-07-17,2024-07-23,esp,0,1,0,74
2024-07-24,2024-07-30,esp,0,2,0,22
2024-07-31,2024-08-06,esp,0,1,0,22
2024-08-07,2024-08-13,esp,0,3,0,35.666666666666664
2024-08-14,2024-08-20,esp,0,1,0,58
2024-08-21,2024-08-27,esp,0,3,0,64.66666666666666
2024-08-28,2024-09-03,esp,0,2,0,69
2024-09-04,2024-09-10,esp,0,1,0,48
2024-09-11,2024-09-17,esp,0,2,0,74
2024-09-18,2024-09-24,esp,0,1,0,24
2024-09-25,2024-10-01,esp,0,1,0,94
2024-10-02,2024-10-08,esp,0,1,0,37
2024-10-09,2024-10-15,esp,0,1,0,44
2024-10-16,2024-10-22,esp,0,1,0,55
2024-10-23,2024-10-29,esp,0,1,0,10
2024-10-30,2024-11-05,esp,0,1,0,66
