start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,0,0,0
2024-08-07,2024-08-13,0,0,0,0
2024-08-14,2024-08-20,0,0,0,0
2024-08-21,2024-08-27,0,0,0,0
2024-08-28,2024-09-03,0,0,0,0
2024-09-04,2024-09-10,0,0,0,0
2024-09-11,2024-09-17,0,0,0,0
2024-09-18,2024-09-24,0,0,0,0
2024-09-25,2024-10-01,0,0,0,0
2024-10-02,2024-10-08,0,0,0,0
2024-10-09,2024-10-15,0,0,0,0
2024-10-16,2024-10-22,0,0,0,0
2024-10-23,2024-10-29,0,0,0,0
2024-10-30,2024-11-05,0,0,0,0
2024-11-06,2024-11-12,0,0,0,0
2024-11-13,2024-11-19,0,0,0,0
2024-11-20,2024-11-26,0,0,0,0
2024-11-27,2024-12-03,0,0,0,0
2024-12-04,2024-12-10,0,0,0,0
2024-12-11,2024-12-17,0,0,0,0
2024-12-18,2024-12-24,0,0,0,0
2024-12-25,2024-12-31,0,0,0,0
2025-01-01,2025-01-07,0,0,0,0
2025-01-08,2025-01-14,0,0,0,0
2025-01-15,2025-01-21,0,0,0,0
2025-01-22,2025-01-28,0,0,0,0
2025-01-29,2025-02-04,0,0,0,0
2025-02-05,2025-02-11,0,0,0,0
2025-02-12,2025-02-18,0,0,0,0
2025-02-19,2025-02-25,0,0,0,0
2025-02-26,2025-03-04,0,0,0,0
2025-03-05,2025-03-11,0,0,0,0
2025-03-12,2025-03-18,0,0,0,0
2025-03-19,2025-03-25,0,0,0,0
2025-03-26,2025-04-01,0,0,0,0
2025-04-02,2025-04-08,0,0,0,0
2025-04-09,2025-04-15,0,1,0,81
2025-04-16,2025-04-22,0,12,0,6.833333333333333
2025-04-23,2025-04-29,0,9,0,9.11111111111111
2025-04-30,2025-05-06,0,7,0,5.857142857142857
2025-05-07,2025-05-13,1,6,0.16666666666666666,5.833333333333333
2025-05-14,2025-05-20,0,7,0,7.714285714285714
2025-05-21,2025-05-27,0,0,0,0
2025-05-28,2025-06-03,0,0,0,0
2025-06-04,2025-06-10,0,159,0,32.34591194968553
2025-06-11,2025-06-17,0,257,0,39.34630350194553
2025-06-18,2025-06-24,0,240,0,37.3875
2025-06-25,2025-07-01,0,268,0,38.809701492537314
2025-07-02,2025-07-08,0,253,0,37.58102766798419
2025-07-09,2025-07-15,0,264,0,33.89772727272727
2025-07-16,2025-07-22,0,308,0,38.616883116883116
2025-07-23,2025-07-29,0,344,0,38.30232558139535
2025-07-30,2025-08-05,1,389,0.002570694087403599,37.82776349614396
2025-08-06,2025-08-12,1,367,0.0027247956403269754,36.14441416893733
2025-08-13,2025-08-18,1,325,0.003076923076923077,33.32
