start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,arg,0,1,0,66
2024-05-08,2024-05-14,arg,0,2,0,90.5
2024-05-15,2024-05-21,arg,0,1,0,87
2024-05-22,2024-05-28,arg,0,3,0,71
2024-05-29,2024-06-04,arg,0,5,0,59.8
2024-06-05,2024-06-11,arg,0,1,0,70
2024-06-12,2024-06-18,arg,0,3,0,52
2024-06-19,2024-06-25,arg,0,5,0,82
2024-06-26,2024-07-02,arg,0,3,0,78.66666666666667
2024-07-03,2024-07-09,arg,0,2,0,84
2024-07-10,2024-07-16,arg,0,2,0,63.5
2024-07-17,2024-07-23,arg,0,2,0,67
2024-07-24,2024-07-30,arg,0,3,0,55.666666666666664
2024-07-31,2024-08-06,arg,0,1,0,28
2024-08-07,2024-08-13,arg,0,1,0,74
2024-08-14,2024-08-20,arg,0,1,0,31
2024-08-21,2024-08-27,arg,0,2,0,74
2024-08-28,2024-09-03,arg,0,1,0,96
2024-09-04,2024-09-10,arg,0,2,0,29.5
2024-09-11,2024-09-17,arg,0,1,0,61
2024-09-18,2024-09-24,arg,0,1,0,46
2024-09-25,2024-10-01,arg,0,4,0,50.75
2024-10-02,2024-10-08,arg,0,1,0,93
2024-10-09,2024-10-15,arg,0,2,0,80.5
2024-10-16,2024-10-22,arg,0,2,0,57.5
